place_id,name,adm0name,latitude_deg,longitude_deg,population,rank_max,source
_Chusovoy,Chusovoy,Russia,58.29343,57.81305,72113.0,8,natural_earth_populated_places
_Nizwa,Nizwa,Oman,22.92639,57.531413,72076.0,8,natural_earth_populated_places
_Chalkida,Chalkida,Greece,38.463995,23.612398,71842.0,8,natural_earth_populated_places
_Kalamata,Kalamata,Greece,37.038914,22.114195,71823.0,8,natural_earth_populated_places
_Andkhvoy,Andkhvoy,Afghanistan,36.931659,65.101494,71730.0,8,natural_earth_populated_places
_Vratsa,Vratsa,Bulgaria,43.209984,23.562531,71633.0,8,natural_earth_populated_places
_Chernogorsk,Chernogorsk,Russia,53.831325,91.22269,71582.0,8,natural_earth_populated_places
_Porto União,Porto União,Brazil,-26.239601,-51.079968,71578.0,8,natural_earth_populated_places
_Goiana,Goiana,Brazil,-7.559604,-34.999993,71549.0,8,natural_earth_populated_places
_Monastir,Monastir,Tunisia,35.730702,10.767295,71546.0,8,natural_earth_populated_places
_Çankırı,Çankırı,Turkey,40.607001,33.621004,71379.0,8,natural_earth_populated_places
_Mardin,Mardin,Turkey,37.311507,40.742722,71373.0,8,natural_earth_populated_places
_Upington,Upington,South Africa,-28.460034,21.230011,71373.0,8,natural_earth_populated_places
_Kovel,Kovel,Ukraine,51.217066,24.71662,71301.0,8,natural_earth_populated_places
_Sotik,Sotik,Kenya,-0.679559,35.120016,71285.0,8,natural_earth_populated_places
_Asti,Asti,Italy,44.929982,8.209979,71276.0,8,natural_earth_populated_places
_Zadar,Zadar,Croatia,44.120135,15.262262,71258.0,8,natural_earth_populated_places
_Ijuí,Ijuí,Brazil,-28.389547,-53.919949,71202.0,8,natural_earth_populated_places
_Anlu,Anlu,China,31.269989,113.670002,71198.0,8,natural_earth_populated_places
_Salima,Salima,Malawi,-13.782946,34.433288,71181.0,8,natural_earth_populated_places
_Mamou,Mamou,Guinea,10.380386,-12.100021,71153.0,8,natural_earth_populated_places
_Sur,Sur,Oman,22.575817,59.534805,71152.0,8,natural_earth_populated_places
_Comayagua,Comayagua,Honduras,14.460395,-87.649984,71142.0,8,natural_earth_populated_places
_Bowling Green,Bowling Green,United States of America,36.990699,-86.443649,71140.0,8,natural_earth_populated_places
_Muyinga,Muyinga,Burundi,-2.852347,30.31726,71076.0,8,natural_earth_populated_places
_Sunshine Coast,Sunshine Coast,Australia,-26.679988,153.050027,71043.0,8,natural_earth_populated_places
_Altamira,Altamira,Brazil,-3.199612,-52.210002,70888.0,8,natural_earth_populated_places
_Battle Creek,Battle Creek,United States of America,42.321098,-85.179747,70820.0,8,natural_earth_populated_places
_Saraburi,Saraburi,Thailand,14.530365,100.879982,70769.0,8,natural_earth_populated_places
_Debre Markos,Debre Markos,Ethiopia,10.339975,37.720013,70758.0,8,natural_earth_populated_places
_Paracatu,Paracatu,Brazil,-17.199585,-46.869992,70753.0,8,natural_earth_populated_places
_Şirvan,Şirvan,Azerbaijan,39.932303,48.920259,70684.0,8,natural_earth_populated_places
_Lethbridge,Lethbridge,Canada,49.700492,-112.833278,70617.0,8,natural_earth_populated_places
_Mindelo,Mindelo,Cape Verde,16.883761,-25.000009,70611.0,8,natural_earth_populated_places
_Byumba,Byumba,Rwanda,-1.579556,30.060015,70593.0,8,natural_earth_populated_places
_Saint Gallen,Saint Gallen,Switzerland,47.422998,9.361999,70572.0,8,natural_earth_populated_places
_Scarborough,Scarborough,United Kingdom,54.280394,-0.429984,70571.0,8,natural_earth_populated_places
_Tatabánya,Tatabánya,Hungary,47.549997,18.433,70541.0,8,natural_earth_populated_places
_Volsk,Volsk,Russia,52.034717,47.374307,70500.0,8,natural_earth_populated_places
_Baiquan,Baiquan,China,47.601835,126.081854,70472.0,8,natural_earth_populated_places
_Kastamonu,Kastamonu,Turkey,41.389002,33.783003,70402.0,8,natural_earth_populated_places
_Iguatu,Iguatu,Brazil,-6.359988,-39.299989,70380.0,8,natural_earth_populated_places
_San Marcos,San Marcos,United States of America,29.883071,-97.941113,70371.0,8,natural_earth_populated_places
_Sunyani,Sunyani,Ghana,7.335999,-2.336003,70299.0,8,natural_earth_populated_places
_Châu Đốc,Châu Đốc,Vietnam,10.700392,105.116674,70239.0,8,natural_earth_populated_places
_Belogorsk,Belogorsk,Russia,50.9191,128.463724,70203.0,8,natural_earth_populated_places
_Karakol,Karakol,Kyrgyzstan,42.492043,78.38182,70171.0,8,natural_earth_populated_places
_Lisala,Lisala,Congo (Kinshasa),2.14001,21.509994,70087.0,8,natural_earth_populated_places
_Rongzhag,Rongzhag,China,30.950448,101.916663,70000.0,8,natural_earth_populated_places
_Texas City,Texas City,United States of America,29.410878,-94.962767,69914.0,8,natural_earth_populated_places
_Lobatse,Lobatse,Botswana,-25.219612,25.680024,69804.0,8,natural_earth_populated_places
_Trnava,Trnava,Slovakia,48.366594,17.6,69785.0,8,natural_earth_populated_places
_Totonicapán,Totonicapán,Guatemala,14.913999,-91.358001,69734.0,8,natural_earth_populated_places
_Ouezzane,Ouezzane,Morocco,34.810342,-5.570007,69658.0,8,natural_earth_populated_places
_Arba Minch,Arba Minch,Ethiopia,6.040005,37.549997,69622.0,8,natural_earth_populated_places
_Paragominas,Paragominas,Brazil,-2.959575,-47.490006,69613.0,8,natural_earth_populated_places
_Rio Verde,Rio Verde,Mexico,21.929991,-99.980006,69613.0,8,natural_earth_populated_places
_Kankakee,Kankakee,United States of America,41.12037,-87.861108,69608.0,8,natural_earth_populated_places
_Tuy Hòa,Tuy Hòa,Vietnam,13.082004,109.315999,69596.0,8,natural_earth_populated_places
_Guajara-Miram,Guajara-Miram,Brazil,-10.800027,-65.349949,69586.0,8,natural_earth_populated_places
_Villa Carlos Paz,Villa Carlos Paz,Argentina,-31.420009,-64.500001,69451.0,8,natural_earth_populated_places
_Jaboticabal,Jaboticabal,Brazil,-21.250035,-48.32998,69394.0,8,natural_earth_populated_places
_Arecibo,Arecibo,Puerto Rico,18.440023,-66.729994,69307.0,8,natural_earth_populated_places
_Johnstown,Johnstown,United States of America,40.327085,-78.922222,69286.0,8,natural_earth_populated_places
_Janesville,Janesville,United States of America,42.682626,-89.021579,69278.0,8,natural_earth_populated_places
_Bafia,Bafia,Cameroon,4.750394,11.230002,69270.0,8,natural_earth_populated_places
_Kolda,Kolda,Senegal,12.910438,-14.950028,69267.0,8,natural_earth_populated_places
_Arauca,Arauca,Colombia,7.090664,-70.761635,69264.0,8,natural_earth_populated_places
_Vaslui,Vaslui,Romania,46.633329,27.733339,69225.0,8,natural_earth_populated_places
_Hasselt,Hasselt,Belgium,50.928838,5.338536,69222.0,8,natural_earth_populated_places
_St. Charles,St. Charles,United States of America,38.603056,-76.938932,69208.0,8,natural_earth_populated_places
_Ongjin,Ongjin,North Korea,37.937102,125.357092,69195.0,8,natural_earth_populated_places
_Azogues,Azogues,Ecuador,-2.740002,-78.84003,69087.0,8,natural_earth_populated_places
_Giurgiu,Giurgiu,Romania,43.901807,25.966325,69067.0,8,natural_earth_populated_places
_Potenza,Potenza,Italy,40.642002,15.798996,69060.0,8,natural_earth_populated_places
_Ayr,Ayr,United Kingdom,55.4504,-4.61668,69042.0,8,natural_earth_populated_places
_Jorhat,Jorhat,India,26.749981,94.216667,69033.0,8,natural_earth_populated_places
_Mocuba,Mocuba,Mozambique,-16.84958,38.260031,68984.0,8,natural_earth_populated_places
_Ragusa,Ragusa,Italy,36.930031,14.729995,68956.0,8,natural_earth_populated_places
_Liuhe,Liuhe,China,42.278852,125.717329,68938.0,8,natural_earth_populated_places
_Güines,Güines,Cuba,22.836137,-82.028027,68935.0,8,natural_earth_populated_places
_Timbuktu,Timbuktu,Mali,16.766585,-3.016596,68872.0,8,natural_earth_populated_places
_Wum,Wum,Cameroon,6.400422,10.070021,68836.0,8,natural_earth_populated_places
_Chulucanas,Chulucanas,Peru,-5.089574,-80.170001,68835.0,8,natural_earth_populated_places
_Tuymazy,Tuymazy,Russia,54.604792,53.694335,68829.0,8,natural_earth_populated_places
_Oranjestad,Oranjestad,Aruba,12.521503,-70.025526,68775.0,8,natural_earth_populated_places
_Al Ahmadi,Al Ahmadi,Kuwait,29.076945,48.083773,68763.0,8,natural_earth_populated_places
_Saywun,Saywun,Yemen,15.942992,48.787347,68747.0,8,natural_earth_populated_places
_Kamloops,Kamloops,Canada,50.666661,-120.333286,68714.0,8,natural_earth_populated_places
_Gävle,Gävle,Sweden,60.66698,17.166642,68635.0,8,natural_earth_populated_places
_Galveston,Galveston,United States of America,29.301143,-94.79748,68612.0,8,natural_earth_populated_places
_Borisoglebsk,Borisoglebsk,Russia,51.368711,42.088738,68597.0,8,natural_earth_populated_places
_Bay City,Bay City,United States of America,43.594457,-83.888895,68549.0,8,natural_earth_populated_places
_Sabanalarga,Sabanalarga,Colombia,10.639982,-74.919985,68535.0,8,natural_earth_populated_places
_L'Aquila,L'Aquila,Italy,42.350398,13.390025,68503.0,8,natural_earth_populated_places
_Lima,Lima,United States of America,40.742874,-84.105265,68364.0,8,natural_earth_populated_places
_Türkmenbaşy,Türkmenbaşy,Turkmenistan,40.023047,52.969676,68292.0,8,natural_earth_populated_places
_Saldanha,Saldanha,South Africa,-33.010041,17.930006,68284.0,8,natural_earth_populated_places
_Matara,Matara,Sri Lanka,5.948977,80.542773,68244.0,8,natural_earth_populated_places
_Lodja,Lodja,Congo (Kinshasa),-3.532144,23.591414,68244.0,8,natural_earth_populated_places
_Oturkpo,Oturkpo,Nigeria,7.1904,8.129984,68220.0,8,natural_earth_populated_places
_Narathiwat,Narathiwat,Thailand,6.431841,101.821423,68112.0,8,natural_earth_populated_places
_Artemisa,Artemisa,Cuba,22.813399,-82.761884,68073.0,8,natural_earth_populated_places
_Balsas,Balsas,Brazil,-7.52002,-46.04999,68056.0,8,natural_earth_populated_places
_Pontiac,Pontiac,United States of America,42.651853,-83.290224,67994.0,8,natural_earth_populated_places
_Putrajaya,Putrajaya,Malaysia,2.932515,101.695037,67964.0,8,natural_earth_populated_places
_Calbayog,Calbayog,Philippines,12.067182,124.604167,67921.0,8,natural_earth_populated_places
_Concepción del Uruguay,Concepción del Uruguay,Argentina,-32.479996,-58.239996,67895.0,8,natural_earth_populated_places
_Garissa,Garissa,Kenya,-0.439626,39.670023,67861.0,8,natural_earth_populated_places
_Minxian,Minxian,China,34.436178,104.03059,67826.0,8,natural_earth_populated_places
_Owensboro,Owensboro,United States of America,37.774579,-87.113324,67825.0,8,natural_earth_populated_places
_Deva,Deva,Romania,45.883323,22.916674,67802.0,8,natural_earth_populated_places
_Khanty Mansiysk,Khanty Mansiysk,Russia,61.001534,69.001514,67800.0,8,natural_earth_populated_places
_Ishim,Ishim,Russia,56.150228,69.449807,67762.0,8,natural_earth_populated_places
_Matehuala,Matehuala,Mexico,23.660376,-100.650017,67717.0,8,natural_earth_populated_places
_Boorama,Boorama,Somaliland,9.940413,43.180041,67664.0,8,natural_earth_populated_places
_Juchitan,Juchitan,Mexico,16.429991,-95.019999,67637.0,8,natural_earth_populated_places
_Blacksburg,Blacksburg,United States of America,37.229419,-80.414198,67508.0,8,natural_earth_populated_places
_Soyo,Soyo,Angola,-6.129614,12.369984,67491.0,8,natural_earth_populated_places
_Santa Inês,Santa Inês,Brazil,-3.659997,-45.390031,67424.0,8,natural_earth_populated_places
_El Bayadh,El Bayadh,Algeria,33.690358,1.009954,67413.0,8,natural_earth_populated_places
_Dimbokro,Dimbokro,Ivory Coast,6.650458,-4.710007,67349.0,8,natural_earth_populated_places
_Tejen,Tejen,Turkmenistan,37.378609,60.496038,67294.0,8,natural_earth_populated_places
_Kasese,Kasese,Uganda,0.171078,30.081379,67269.0,8,natural_earth_populated_places
_Tzaneen,Tzaneen,South Africa,-23.819542,30.169982,67245.0,8,natural_earth_populated_places
_Jelgava,Jelgava,Latvia,56.652704,23.712806,67207.0,8,natural_earth_populated_places
_Lao Chi,Lao Chi,Vietnam,22.501351,103.965995,67206.0,8,natural_earth_populated_places
_Puerto Maldonado,Puerto Maldonado,Peru,-12.60002,-69.183333,67155.0,8,natural_earth_populated_places
_Mbaïki,Mbaïki,Central African Republic,3.870421,17.999976,67132.0,8,natural_earth_populated_places
_Jaltipan,Jaltipan,Mexico,17.939976,-94.73999,66998.0,8,natural_earth_populated_places
_Narva,Narva,Estonia,59.377628,28.160286,66980.0,8,natural_earth_populated_places
_Apatity,Apatity,Russia,67.573071,33.393042,66907.0,8,natural_earth_populated_places
_Kati,Kati,Mali,12.750422,-8.080008,66895.0,8,natural_earth_populated_places
_Aleksin,Aleksin,Russia,54.514333,37.094366,66885.0,8,natural_earth_populated_places
_Kissidougou,Kissidougou,Guinea,9.190458,-10.120013,66815.0,8,natural_earth_populated_places
_Baní,Baní,Dominican Republic,18.279999,-70.331003,66709.0,8,natural_earth_populated_places
_Las Heras,Las Heras,Argentina,-32.825039,-68.801677,66663.0,8,natural_earth_populated_places
_Nalut,Nalut,Libya,31.880443,10.970018,66609.0,8,natural_earth_populated_places
_Great Falls,Great Falls,United States of America,47.50029,-111.299987,66558.0,8,natural_earth_populated_places
_Mansehra,Mansehra,Pakistan,34.341791,73.196814,66486.0,8,natural_earth_populated_places
_Kungur,Kungur,Russia,57.434775,56.954342,66389.0,8,natural_earth_populated_places
_Klintsy,Klintsy,Russia,52.76524,32.244843,66336.0,8,natural_earth_populated_places
_Neryungri,Neryungri,Russia,56.674046,124.710362,66320.0,8,natural_earth_populated_places
_Huinan,Huinan,China,42.62294,126.26143,66315.0,8,natural_earth_populated_places
_Lahij,Lahij,Yemen,13.058181,44.883761,66288.0,8,natural_earth_populated_places
_Leninogorsk,Leninogorsk,Russia,54.598695,52.448726,66263.0,8,natural_earth_populated_places
_Pyongsan,Pyongsan,North Korea,38.33669,126.386642,66260.0,8,natural_earth_populated_places
_Longview,Longview,United States of America,46.13872,-122.936951,66231.0,8,natural_earth_populated_places
_Burdur,Burdur,Turkey,37.71666,30.283335,66158.0,8,natural_earth_populated_places
_Hastings,Hastings,New Zealand,-39.638203,176.8368,66100.0,8,natural_earth_populated_places
_Alba Lulia,Alba Lulia,Romania,46.077003,23.580001,66085.0,8,natural_earth_populated_places
_Morón,Morón,Cuba,22.109851,-78.627485,66060.0,8,natural_earth_populated_places
_Lesosibirsk,Lesosibirsk,Russia,58.243252,92.483285,65945.0,8,natural_earth_populated_places
_Lahat,Lahat,Indonesia,-3.800041,103.533308,65906.0,8,natural_earth_populated_places
_Rockhampton,Rockhampton,Australia,-23.363911,150.520001,65850.0,8,natural_earth_populated_places
_Chabahar,Chabahar,Iran,25.300405,60.629932,65801.0,8,natural_earth_populated_places
_Polevskoy,Polevskoy,Russia,56.443414,60.188047,65770.0,8,natural_earth_populated_places
_Sodo,Sodo,Ethiopia,6.900004,37.749985,65737.0,8,natural_earth_populated_places
_Phyarpon,Phyarpon,Myanmar,16.293255,95.682883,65601.0,8,natural_earth_populated_places
_Rio Negro,Rio Negro,Brazil,-26.100023,-49.790021,65597.0,8,natural_earth_populated_places
_Panaji,Panaji,India,15.491997,73.818001,65586.0,8,natural_earth_populated_places
_Quiemo,Quiemo,China,38.133756,85.533321,65572.0,8,natural_earth_populated_places
_Prince George,Prince George,Canada,53.916669,-122.766651,65558.0,8,natural_earth_populated_places
_Santo Ângelo,Santo Ângelo,Brazil,-28.300044,-54.280031,65420.0,8,natural_earth_populated_places
_Bani Walid,Bani Walid,Libya,31.770398,13.989988,65392.0,8,natural_earth_populated_places
_San Luis Obispo,San Luis Obispo,United States of America,35.283181,-120.658589,65386.0,8,natural_earth_populated_places
_Masaka,Masaka,Uganda,-0.329607,31.729991,65373.0,8,natural_earth_populated_places
_Kumertau,Kumertau,Russia,52.774775,55.784336,65321.0,8,natural_earth_populated_places
_Birni Nkonni,Birni Nkonni,Niger,13.790436,5.259927,65252.0,8,natural_earth_populated_places
_Debre Birhan,Debre Birhan,Ethiopia,9.680377,39.530031,65231.0,8,natural_earth_populated_places
_Békéscsaba,Békéscsaba,Hungary,46.672002,21.101005,65206.0,8,natural_earth_populated_places
_Cobán,Cobán,Guatemala,15.469998,-90.379998,65194.0,8,natural_earth_populated_places
_Ji-Paraná,Ji-Paraná,Brazil,-10.833307,-61.967003,65016.0,8,natural_earth_populated_places
_Borås,Borås,Sweden,57.717756,12.939247,65008.0,8,natural_earth_populated_places
_Solwezi,Solwezi,Zambia,-12.179581,26.39998,65000.0,8,natural_earth_populated_places
_Saki,Saki,Azerbaijan,41.192329,47.170547,64968.0,8,natural_earth_populated_places
_Krasnoturinsk,Krasnoturinsk,Russia,59.76237,60.208342,64878.0,8,natural_earth_populated_places
_Tan Tan,Tan Tan,Morocco,28.430395,-11.100031,64868.0,8,natural_earth_populated_places
_Gurupi,Gurupi,Brazil,-11.719609,-49.059988,64789.0,8,natural_earth_populated_places
_Rafha,Rafha,Saudi Arabia,29.620219,43.494802,64755.0,8,natural_earth_populated_places
_Feyzabad,Feyzabad,Afghanistan,37.129761,70.579247,64704.0,8,natural_earth_populated_places
_Mazatenango,Mazatenango,Guatemala,14.530365,-91.50998,64652.0,8,natural_earth_populated_places
_Binga,Binga,Congo (Kinshasa),2.383406,20.419983,64639.0,8,natural_earth_populated_places
_Houma,Houma,United States of America,29.595931,-90.719486,64592.0,8,natural_earth_populated_places
_Puerto Madryn,Puerto Madryn,Argentina,-42.770013,-65.04002,64555.0,8,natural_earth_populated_places
_Parintins,Parintins,Brazil,-2.610036,-56.74001,64428.0,8,natural_earth_populated_places
_Nepalganj,Nepalganj,Nepal,28.050341,81.616661,64400.0,8,natural_earth_populated_places
_Tikhoretsk,Tikhoretsk,Russia,45.853104,40.137746,64387.0,8,natural_earth_populated_places
_Port Charlotte,Port Charlotte,United States of America,27.000043,-82.105697,64279.0,8,natural_earth_populated_places
_Taloqan,Taloqan,Afghanistan,36.729999,69.540004,64256.0,8,natural_earth_populated_places
_Victoria,Victoria,United States of America,28.804998,-97.00334,64209.0,8,natural_earth_populated_places
_Qinggang,Qinggang,China,46.69003,126.100044,64182.0,8,natural_earth_populated_places
_Arras,Arras,France,50.283325,2.783334,64165.0,8,natural_earth_populated_places
_Ciudad Hidalgo,Ciudad Hidalgo,Mexico,19.679973,-100.569996,64154.0,8,natural_earth_populated_places
_Zrenjanin,Zrenjanin,Serbia,45.378637,20.399468,64053.0,8,natural_earth_populated_places
_Mazabuka,Mazabuka,Zambia,-15.860028,27.76,64006.0,8,natural_earth_populated_places
_Pocatello,Pocatello,United States of America,42.871348,-112.444723,63998.0,8,natural_earth_populated_places
_Flagstaff,Flagstaff,United States of America,35.198096,-111.650508,63993.0,8,natural_earth_populated_places
_Curvelo,Curvelo,Brazil,-18.759593,-44.429986,63954.0,8,natural_earth_populated_places
_Colón,Colón,Cuba,22.719581,-80.905796,63882.0,8,natural_earth_populated_places
_Bismarck,Bismarck,United States of America,46.808317,-100.783316,63871.0,8,natural_earth_populated_places
_Kangar,Kangar,Malaysia,6.433002,100.189999,63869.0,8,natural_earth_populated_places
_Ramla,Ramla,Israel,31.9167,34.866703,63860.0,8,natural_earth_populated_places
_Kristiansand,Kristiansand,Norway,58.14562,7.974984,63814.0,8,natural_earth_populated_places
_Caçador,Caçador,Brazil,-26.770008,-51.020023,63726.0,8,natural_earth_populated_places
_Kanchanaburi,Kanchanaburi,Thailand,14.017425,99.522028,63699.0,8,natural_earth_populated_places
_Irecê,Irecê,Brazil,-11.299996,-41.870013,63626.0,8,natural_earth_populated_places
_Svobodnyy,Svobodnyy,Russia,51.406176,128.131187,63620.0,8,natural_earth_populated_places
_Catalão,Catalão,Brazil,-18.180042,-47.950004,63544.0,8,natural_earth_populated_places
_Zarafshon,Zarafshon,Uzbekistan,41.582228,64.201807,63543.0,8,natural_earth_populated_places
_Samut Sakhon,Samut Sakhon,Thailand,13.536,100.274005,63498.0,8,natural_earth_populated_places
_Kakamega,Kakamega,Kenya,0.290407,34.730014,63426.0,8,natural_earth_populated_places
_Sefra,Sefra,Algeria,32.760415,-0.579949,63420.0,8,natural_earth_populated_places
_Rzhev,Rzhev,Russia,56.257405,34.327455,63414.0,8,natural_earth_populated_places
_Cahul,Cahul,Moldova,45.907881,28.194444,63407.0,8,natural_earth_populated_places
_Bhairawa,Bhairawa,Nepal,27.533304,83.3833,63367.0,8,natural_earth_populated_places
_Molepolole,Molepolole,Botswana,-24.399972,25.510009,63248.0,8,natural_earth_populated_places
_Zalău,Zalău,Romania,47.175003,23.063005,63232.0,8,natural_earth_populated_places
_Vilhena,Vilhena,Brazil,-12.716602,-60.1166,63231.0,8,natural_earth_populated_places
_Valença,Valença,Brazil,-13.359612,-39.080028,63231.0,8,natural_earth_populated_places
_Jackson,Jackson,United States of America,35.614866,-88.813892,63196.0,8,natural_earth_populated_places
_Medicine Hat,Medicine Hat,Canada,50.033314,-110.683332,63138.0,8,natural_earth_populated_places
_Knysna,Knysna,South Africa,-34.032924,23.033312,63106.0,8,natural_earth_populated_places
_Balakhna,Balakhna,Russia,56.494341,43.594383,63083.0,8,natural_earth_populated_places
_Bossangoa,Bossangoa,Central African Republic,6.483724,17.449984,63064.0,8,natural_earth_populated_places
_Sopore,Sopore,India,34.299959,74.466658,63035.0,8,natural_earth_populated_places
_Belize City,Belize City,Belize,17.498711,-88.188374,63028.0,8,natural_earth_populated_places
_Kasongo,Kasongo,Congo (Kinshasa),-4.450027,26.660016,63000.0,8,natural_earth_populated_places
_Coffs Harbour,Coffs Harbour,Australia,-30.307053,153.112297,62978.0,8,natural_earth_populated_places
_Machiques,Machiques,Venezuela,10.070431,-72.549949,62968.0,8,natural_earth_populated_places
_Itapeva,Itapeva,Brazil,-23.979584,-48.880024,62957.0,8,natural_earth_populated_places
_Beledweyne,Beledweyne,Somalia,4.739981,45.200021,62945.0,8,natural_earth_populated_places
_Graaff Reinet,Graaff Reinet,South Africa,-32.300007,24.540042,62896.0,8,natural_earth_populated_places
_Balboa,Balboa,Panama,8.949982,-79.566653,62882.0,8,natural_earth_populated_places
_Bitlis,Bitlis,Turkey,38.394,42.122998,62811.0,8,natural_earth_populated_places
_Guamúchil,Guamúchil,Mexico,25.470369,-108.090002,62695.0,8,natural_earth_populated_places
_Nkawkaw,Nkawkaw,Ghana,6.550465,-0.780015,62667.0,8,natural_earth_populated_places
_Wenatchee,Wenatchee,United States of America,47.423629,-120.309024,62625.0,8,natural_earth_populated_places
_Belebey,Belebey,Russia,54.129137,54.118702,62582.0,8,natural_earth_populated_places
_Tataouine,Tataouine,Tunisia,33.000003,10.466704,62577.0,8,natural_earth_populated_places
_Surin,Surin,Thailand,14.886829,103.49145,62536.0,8,natural_earth_populated_places
_Kayes,Kayes,Congo (Brazzaville),-4.180017,13.280006,62521.0,8,natural_earth_populated_places
_Dubuque,Dubuque,United States of America,42.500932,-90.664451,62483.0,8,natural_earth_populated_places
_Singida,Singida,Tanzania,-4.819617,34.740039,62432.0,8,natural_earth_populated_places
_Elmira,Elmira,United States of America,42.09013,-76.808036,62376.0,8,natural_earth_populated_places
_Tanjung Pandan,Tanjung Pandan,Indonesia,-2.750027,107.650008,62374.0,8,natural_earth_populated_places
_Assen,Assen,Netherlands,53.000001,6.550003,62237.0,8,natural_earth_populated_places
_Chistopol,Chistopol,Russia,55.364772,50.640671,62200.0,8,natural_earth_populated_places
_Bambari,Bambari,Central African Republic,5.76196,20.667203,62098.0,8,natural_earth_populated_places
_Tikhvin,Tikhvin,Russia,59.644846,33.514378,62075.0,8,natural_earth_populated_places
_Sagua la Grande,Sagua la Grande,Cuba,22.809033,-80.071092,62073.0,8,natural_earth_populated_places
_Tupã,Tupã,Brazil,-21.929993,-50.51995,62035.0,8,natural_earth_populated_places
_Madang,Madang,Papua New Guinea,-5.224812,145.785251,62023.0,8,natural_earth_populated_places
_Veszprém,Veszprém,Hungary,47.090997,17.911,62023.0,8,natural_earth_populated_places
_Ferkessédougou,Ferkessédougou,Ivory Coast,9.600407,-5.200029,62008.0,8,natural_earth_populated_places
_Conway,Conway,United States of America,35.091281,-92.451318,61995.0,8,natural_earth_populated_places
_Labinsk,Labinsk,Russia,44.634781,40.744272,61945.0,8,natural_earth_populated_places
_Parkersburg,Parkersburg,United States of America,39.266659,-81.561647,61935.0,8,natural_earth_populated_places
_Fernandópolis,Fernandópolis,Brazil,-20.26963,-50.260044,61931.0,8,natural_earth_populated_places
_Apia,Apia,Samoa,-13.835715,-171.768599,61916.0,8,natural_earth_populated_places
_Zalaegerszeg,Zalaegerszeg,Hungary,46.844001,16.84,61898.0,8,natural_earth_populated_places
_Bamian,Bamian,Afghanistan,34.813337,67.822732,61863.0,8,natural_earth_populated_places
_Bassar,Bassar,Togo,9.261,0.789004,61845.0,8,natural_earth_populated_places
_Moca,Moca,Dominican Republic,19.396998,-70.523001,61834.0,8,natural_earth_populated_places
_Iskitim,Iskitim,Russia,54.650939,83.286534,61827.0,8,natural_earth_populated_places
_Berbérati,Berbérati,Central African Republic,4.249959,15.780008,61815.0,8,natural_earth_populated_places
_Benevento,Benevento,Italy,41.133702,14.749993,61791.0,8,natural_earth_populated_places
_Dothan,Dothan,United States of America,31.223455,-85.390587,61741.0,8,natural_earth_populated_places
_Chinhoyi,Chinhoyi,Zimbabwe,-17.359626,30.180008,61739.0,8,natural_earth_populated_places
_Medenine,Medenine,Tunisia,33.399999,10.4167,61705.0,8,natural_earth_populated_places
_Troyes,Troyes,France,48.340394,4.083358,61703.0,8,natural_earth_populated_places
_Vyska,Vyska,Russia,55.324723,42.164392,61664.0,8,natural_earth_populated_places
_Pula,Pula,Croatia,44.86872,13.848085,61599.0,8,natural_earth_populated_places
_Sibay,Sibay,Russia,52.70912,58.638736,61590.0,8,natural_earth_populated_places
_Anderson,Anderson,United States of America,34.503745,-82.650263,61558.0,8,natural_earth_populated_places
_Cayenne,Cayenne,France,4.932992,-52.330021,61550.0,8,natural_earth_populated_places
_Ponta Delgada,Ponta Delgada,Portugal,37.748302,-25.666584,61526.0,8,natural_earth_populated_places
_Fengcheng,Fengcheng,China,28.200409,115.770029,61469.0,8,natural_earth_populated_places
_Stralsund,Stralsund,Germany,54.300418,13.100017,61368.0,8,natural_earth_populated_places
_Marietta,Marietta,United States of America,33.955613,-84.543248,61360.0,8,natural_earth_populated_places
_Civitavecchia,Civitavecchia,Italy,42.100413,11.799993,61316.0,8,natural_earth_populated_places
_Portimão,Portimão,Portugal,37.13374,-8.533314,61226.0,8,natural_earth_populated_places
_Gaalkacyo,Gaalkacyo,Somalia,6.76996,47.430014,61200.0,8,natural_earth_populated_places
_Valdosta,Valdosta,United States of America,30.832858,-83.278597,61179.0,8,natural_earth_populated_places
_Temple,Temple,United States of America,31.102093,-97.363008,61161.0,8,natural_earth_populated_places
_Kokomo,Kokomo,United States of America,40.486765,-86.133642,61121.0,8,natural_earth_populated_places
_Coburg,Coburg,Germany,50.266607,10.966607,61054.0,8,natural_earth_populated_places
_Yopal,Yopal,Colombia,5.346999,-72.405999,61029.0,8,natural_earth_populated_places
_Salsk,Salsk,Russia,46.477511,41.542001,61000.0,8,natural_earth_populated_places
_Cherbourg,Cherbourg,France,49.650392,-1.649987,60991.0,8,natural_earth_populated_places
_El Carmen de Bolívar,El Carmen de Bolívar,Colombia,9.720374,-75.129998,60980.0,8,natural_earth_populated_places
_Bouaflé,Bouaflé,Ivory Coast,6.977997,-5.748002,60962.0,8,natural_earth_populated_places
_Rason,Rason,North Korea,42.337686,130.402727,60864.0,8,natural_earth_populated_places
_Tartagal,Tartagal,Argentina,-22.550007,-63.810018,60819.0,8,natural_earth_populated_places
_Canela,Canela,Brazil,-29.360031,-50.81001,60806.0,8,natural_earth_populated_places
_Nelson,Nelson,New Zealand,-41.292592,173.247448,60800.0,8,natural_earth_populated_places
_Casper,Casper,United States of America,42.846872,-106.323243,60791.0,8,natural_earth_populated_places
